word,number_of_occurences
allea,2
content,2
uploads,2
poskytovateľ,2
fyzický,2
fyziologický,2
louisa,2
pasteura,2
biomedicínskeho,2
dobrovoľne,2
vystúpiť,2
sankcia,2
oboznámený,2
prekročiť,2
podpísaný,2
kópia,2
participantom,2
nutne,2
biomedicínskych,2
milión,2
testovanie,2
zažívať,2
výrazný,2
anglický,2
nahradenie,2
reduction,2
redukcia,2
žijúci,2
odkazovať,2
optimalizovanie,2
utrpenie,2
kontroverzný,2
trauma,2
posilnenie,2
zlepšenie,2
život,2
neprimeraný,2
násilie,2
budúcnosť,2
rozhovor,2
právny,2
droga,2
sprevádzaný,2
strach,2
etnický,2
duševný,2
posilniť,2
dobrovoľný,2
skutočný,2
napomôcť,2
súkromný,2
nedochádzať,2
budovanie,2
mocenský,2
rovnováha,2
intenzívny,2
každopádne,2
nedať,2
vnímavý,2
telo,2
precízne,2
zvýšenie,2
členský,2
menovite,2
pohlavie,2
ozrejmiť,2
nepociťovať,2
eliminovať,2
poradca,2
sprava,2
dôsledne,2
obrátiť,2
poradenstvo,2
rozvíjať,2
dôsledný,2
kultúra,2
spoločne,2
hľadanie,2
zaznamenávať,2
okruh,2
vydať,2
porovnať,2
zaznačiť,2
knižnica,2
scholar,2
springer,2
navštíviť,2
triedenie,2
uverejnený,2
ja,2
publikujúce,2
prehľadový,2
zahrnutý,2
vracať,2
vyhľadávacie,2
rozhranie,2
šípka,2
znamienko,2
plus,2
neurovývin,2
odraziť,2
psychomotorickom,2
psychomotor,2
development,2
hotový,2
upresnenie,2
španielčina,2
nerozumieť,2
ponúkaný,2
kniha,2
opätovne,2
triediť,2
hlavička,2
mor,2
okno,2
vynechať,2
subject,2
uskutočnený,2
európu,2
škoda,2
cudzí,2
ovládať,2
ponuka,2
heslo,2
radenie,2
rozšíriť,2
scopuse,2
export,2
vygenerovať,2
synonymum,2
neponúknuť,2
tematický,2
umiestnený,2
podrobiť,2
voltas,2
vylúčenie,2
skúmané,2
farhat,2
inšpirácia,2
bmc,2
vpravo,2
evidovaný,2
doležité,2
relative,2
priemer,2
vypočítať,2
vydeliť,2
england,2
factorom,2
tesne,2
bratislavský,2
zavádzajúci,2
ukazovateľ,2
zostupne,2
q,2
pole,2
zrolovať,2
kvartil,2
altmetrics,2
dopĺňať,2
blog,2
pokrytie,2
alternatívne,2
pochádzať,2
začleňovať,2
nahradiť,2
identický,2
predstavenie,2
dosiahnutie,2
rozvrh,2
ohraničený,2
priraditeľný,2
nekonečný,2
nositeľ,2
zapodievať,2
príležitosť,2
partnerstvo,2
obzvlášť,2
vzájomne,2
zahájení,2
úspech,2
účelnosť,2
účelný,2
ujasniť,2
zamýšľať,2
ohodnotiť,2
zakúpiť,2
vynaložiť,2
distribuovať,2
pipeta,2
sklíčko,2
odísť,2
nepodariť,2
komplexne,2
nezaskočiť,2
zriedka,2
prevedenie,2
inokedy,2
stihnúť,2
zahájiť,2
podstúpiť,2
monitorovanie,2
tok,2
nestávať,2
komunikačný,2
koľkokrát,2
stretnutie,2
informačný,2
archivovať,2
typický,2
diseminácia,2
popularizačný,2
účelový,2
vzdelávací,2
rozdeľovať,2
záujemca,2
vedenie,2
pridelenie,2
poskytnutie,2
záber,2
reflektovať,2
covid,2
multilaterálny,2
vvgs,2
poslanie,2
pavla,2
jozefa,2
šafárika,2
vzdelávanie,2
sav,2
riešený,2
kega,2
zriadený,2
komunitárnych,2
vyšehradský,2
obyvateľ,2
výmena,2
pokračovateľ,2
september,2
november,2
koncom,2
apríl,2
kola,2
bodový,2
vznikať,2
platný,2
otvorenie,2
vynaložený,2
administratívny,2
podávaného,2
určovanie,2
uchádzať,2
naformulovať,2
dobro,2
project,2
zložitý,2
odhadnúť,2
dokončenie,2
znázornenie,2
uzol,2
začiatkom,2
board,2
expertíza,2
dozor,2
stanovovaní,2
riešiteľský,2
čosi,2
stred,2
uoc,2
spodný,2
zatiaľ,2
ganntovho,2
mierka,2
odrážať,2
zahraničný,2
naľavo,2
hora,2
farebne,2
symbol,2
hotové,2
y,2
peňažný,2
nadol,2
zdola,2
nahor,2
poistné,2
materiálový,2
kalkulačný,2
vzorec,2
oprava,2
obstaranie,2
nehmotný,2
majetok,2
daň,2
superhrubá,2
očistená,2
superhrubou,2
zrážka,2
vyčítať,2
súčet,2
spoluúčasť,2
žiadateľ,2
písaný,2
čerpanie,2
hospodárne,2
obstarávanie,2
plniť,2
iste,2
nezvyknúť,2
doklad,2
objednávka,2
faktúra,2
vstup,2
časový,2
pripravovaný,2
zhotovovať,2
začatie,2
scenár,2
dlhodobý,2
nastavenie,2
neprejsť,2
fits,2
important,2
term,2
field,2
nedovoľovať,2
interest,2
commitment,2
support,2
vyjadrený,2
kvalifikácia,2
zachovaný,2
diseminačné,2
jendotlivých,2
uistiť,2
editovanie,2
reviewer,2
formátovať,2
ľahký,2
písmo,2
dýchať,2
diskvalifikovať,2
prideliť,2
zvyk,2
vložiť,2
priveľa,2
anonymný,2
názor,2
konzorcium,2
rozširovanie,2
horizontálne,2
dosah,2
nastávať,2
domáca,2
príp,2
zadefinovať,2
cena,2
výsledný,2
vyžiadanie,2
spísať,2
tzn,2
pritom,2
zverený,2
ozvať,2
oslovenie,2
vyhodnocovania,2
telefonicky,2
subjektívny,2
neznamenať,2
slovne,2
nakladanie,2
telekomunikačný,2
vytlačiť,2
výhodne,2
tablet,2
mraznička,2
finančne,2
mesto,2
školenie,2
predstava,2
nepredvídaný,2
prevziať,2
spracovávať,2
let,2
prázdniny,2
skreslenia,2
hoci,2
výnimočný,2
choroba,2
neprísť,2
spôsobilosť,2
oprávnenie,2
medik,2
zaškolenie,2
ihla,2
rukavica,2
výrobca,2
dodávateľ,2
sklad,2
preveriť,2
objednávanie,2
inde,2
siahnuť,2
minúť,2
alternatíva,2
zrealizovať,2
troška,2
voľba,2
skúmaných,2
samostatne,2
vypĺňať,2
hluk,2
blízkosť,2
zadefinované,2
odkázať,2
anonymizácii,2
štítok,2
prichádzať,2
spätne,2
uchovávaní,2
zvládnuť,2
presvedčený,2
infekčný,2
drogovo,2
nahodiť,2
peniaz,2
bezplatný,2
forms,2
excel,2
vyvážený,2
ordinácia,2
zastúpenie,2
zaradený,2
reprezentatívnosť,2
postupný,2
sprostredkovať,2
relatívne,2
úsudok,2
značný,2
oslovený,2
skresleniu,2
odmiesť,2
séria,2
nechcieť,2
vypadnúť,2
retention,2
neodpovedať,2
sms,2
účinný,2
pripomenutie,2
pripojiť,2
naplnený,2
reprodukovateľný,2
vymenovať,2
identifikačný,2
pseudonymizácia,2
disk,2
posielaním,2
vlastníctvo,2
celkovo,2
klásť,2
prekážka,2
sprístupniť,2
vyžiadať,2
vancouver,2
revidovať,2
revidovanou,2
supervízia,2
nepostačovať,2
spoluautorstvo,2
priznávať,2
podporovateľ,2
analyzovanie,2
nepotvrdiť,2
negatívne,2
nenájsť,2
podvodný,2
desiatka,2
markantne,2
vzrásť,2
produktívny,2
zvyšný,2
čestný,2
authoring,2
nijako,2
prezrieť,2
publicationethics,2
seminár,2
diskurz,2
osýpky,2
obeh,2
psychologický,2
namiesto,2
čerpať,2
rozoberať,2
novinár,2
vynálezca,2
neziskovka,2
nedávno,2
držiteľ,2
závažnosť,2
deklarovať,2
putovať,2
vytváranie,2
vymyslený,2
riadny,2
vymýšľanie,2
kradnutie,2
predátorské,2
rozlišovať,2
rebríček,2
types,2
skopírovanie,2
prehlasovanie,2
plagiarizmu,2
kopírovanie,2
sekcia,2
vyberanie,2
znovu,2
originál,2
nepovedať,2
nesprávne,2
srdce,2
chybný,2
selektívne,2
supervízorom,2
fang,2
nature,2
nakao,2
kvantitatívny,2
korešpondujúceho,2
minimálne,2
roma,2
children,2
autroský,2
zdôrazniť,2
vypublikovaný,2
stravovací,2
matematický,2
abeceda,2
identifikovaný,2
hviezdička,2
nepoužívať,2
vágny,2
indikovať,2
biely,2
skresľovať,2
zadefinovaný,2
zovšeobecniť,2
navariť,2
jedlo,2
nerobiť,2
skladať,2
sample,2
nechýbať,2
prehľadnosť,2
zátvorka,2
duplicitný,2
zaokrúhlene,2
pomenovať,2
zisťované,2
poznámka,2
orientácia,2
status,2
spokojnosť,2
kategorický,2
kontinuálny,2
komplikovane,2
prispievať,2
nevenovať,2
skresľujúcich,2
načrtnuté,2
skrývať,2
limitations,2
validity,2
obyčajný,2
posudzujúce,2
self,2
odrazový,2
mostík,2
problemmatiky,2
conclusion,2
výlučne,2
korektne,2
dodatkový,2
acknowledgement,2
vyplývajúci,2
checklist,2
title,2
page,2
introduction,2
naznačené,2
zaokrúhlené,2
identifikovaná,2
available,2
predať,2
phrasebank,2
manchester,2
následný,2
odsúhlasiť,2
fór,2
recenzný,2
omnoho,2
pomerne,2
pozvaný,2
•čo,2
•prečo,2
•ako,2
•komu,2
želané,2
pretaviť,2
porozumieť,2
moja,2
klesať,2
naznačovať,2
cítiť,2
nejasný,2
nevyužiť,2
naplno,2
prejav,2
necítiť,2
písomný,2
prirodzene,2
opakovanie,2
prepojenie,2
rozlúčiť,2
starostlivo,2
žargón,2
okolie,2
supervízorov,2
pritiahnuť,2
voľný,2
nepríťažlivým,2
minimum,2
odporúčaný,2
pritiahnutie,2
presvedčivý,2
video,2
zdieľate,2
výrok,2
jún,2
school,2
aged,2
hbsc,2
trápiť,2
alergia,2
ťažkosť,2
brucho,2
energetický,2
sladené,2
piť,2
šikanovaní,2
šikanovania,2
páčiť,2
nutričný,2
malé,2
reprezentatívny,2
mávať,2
gramatický,2
sľubovať,2
archív,2
psychology,2
uprednostňovať,2
empirický,2
východný,2
dvere,2
farebný,2
nedokázať,2
vyvolávať,2
pochybnosť,2
proaktívne,2
vrátenie,2
násobne,2
zľava,2
stačiť,2
zaručiť,2
citlivo,2
author,2
copyright,2
except,2
may,2
way,2
these,2
original,2
fully,2
open,2
use,2
provided,2
koncipovaniu,2
poďakovať,2
profesor,2
tabakový,2
priemysel,2
znečistenie,2
ovzdušie,2
sponzorovaný,2
výnimočne,2
odvolať,2
zákonný,2
nejsť,2
nadbytočný,2
salámový,2
zaslané,2
nedostupný,2
špecialista,2
zhodný,2
doplnený,2
originálnosť,2
another,2
following,2
both,2
concerned,2
footnote,2
peers,2
read,2
should,2
zvučný,2
vymýšľaní,2
predajný,2
dohľadateľné,2
podiel,2
kariéra,2
syntaxy,2
automatizovaný,2
pravosť,2
občas,2
práv,2
doi,2
vstupný,2
brána,2
dej,2
upravovať,2
word,2
zaslaných,2
šťastný,2
et,2
editorial,2
yet,2
submitted,2
smoking,2
receiving,2
answer,2
am,2
sorry,2
appreciate,2
need,2
was,2
give,2
now,2
zmätočný,2
prehliadnuť,2
voľno,2
oznamovať,2
rozumný,2
their,2
comments,2
already,2
interesting,2
literature,2
indicating,2
interakcia,2
akceptácia,2
send,2
socio,2
rastúci,2
sebaregulácie,2
korektnosť,2
nezaujatý,2
horbach,2
rôznorodý,2
zavádzať,2
algoritmus,2
skrytý,2
bmj,2
skreslený,2
klasický,2
otvoriť,2
excelencia,2
zabezpečí,2
podporené,2
rovesník,2
dôveryhodnosť,2
jednoznačný,2
neprekračovať,2
originálne,2
obrovský,2
zaujatosť,2
nudný,2
nárast,2
uľahčovať,2
navyše,2
opora,2
tréningový,2
zelenať,2
presvedčiť,2
predávať,2
nosný,2
zmysluplný,2
kompetentný,2
predkladanej,2
oko,2
metafora,2
konštatovanie,2
kolo,2
ihrisko,2
zanechať,2
vyskúmať,2
kauzalita,2
všímať,2
obsahovo,2
demonštrovať,2
vertikálny,2
vážený,1
študentka,1
vysokoškolský,1
učebný,1
podkladový,1
výučbový,1
youtube,1
playlist,1
plultzojmnautqgkoomhbqsdvqixq,1
želať,1
príjemne,1
užitočne,1
strávený,1
historický,1
regrutovať,1
prebrať,1
perspektíva,1
objektívne,1
zhrnutý,1
rekapitulácia,1
►oboznámenie,1
►špecifické,1
►ochrana,1
►dopad,1
►zdroje,1
►vyhľadávanie,1
wos,1
►systematické,1
►rešerš,1
►atribúty,1
rif,1
altmetric,1
►projekt,1
►životný,1
►grantové,1
►cyklus,1
►strategický,1
perthov,1
►personálny,1
►časový,1
►finančný,1
►manažment,1
►práca,1
►metodika,1
►etika,1
►odber,1
►zber,1
►regrutovanie,1
►etické,1
►autorstvo,1
►reprodukovateľnosť,1
►financovanie,1
►titulná,1
►abstrakt,1
►úvod,1
►metódy,1
►výsledky,1
►diskusia,1
►zoznam,1
►kontrolné,1
►,1
►prednáška,1
►poster,1
►infografika,1
►tlačová,1
►výber,1
►inštrukcie,1
►aplikácie,1
►proces,1
►revízia,1
recenzovania,1
►očakávania,1
►pre,1
►recenzia,1
uskutočňovania,1
rozpoznať,1
úspešne,1
dôraz,1
vybudovanie,1
silnieť,1
skúmanú,1
dávno,1
ľudstvo,1
regulovať,1
nacizmus,1
holokaust,1
demografický,1
ovládanie,1
manipulovanie,1
vyhladzovanie,1
vylepšiť,1
klasifikácia,1
rasa,1
trieda,1
patologizácii,1
homosexualita,1
kriminalita,1
chudoba,1
bioetika,1
neetický,1
imigrant,1
väzeň,1
syphilis,1
nakaziť,1
neliečiť,1
podľahnúť,1
transplantácia,1
reprodukcia,1
konsenzus,1
mapovať,1
genóm,1
sekvencia,1
dna,1
vystavovaná,1
neoddeliteľný,1
formovať,1
načrtnutiu,1
pojednávajúce,1
zaviazať,1
asociácia,1
súd,1
vojnový,1
zločinec,1
skončenie,1
nacista,1
dopustiť,1
eugenika,1
podnet,1
belmont,1
úcta,1
blaho,1
singapore,1
intergrity,1
spísaný,1
singapure,1
niekoľkostranový,1
•rešpekt,1
•právo,1
sebaurčenie,1
•blaho,1
•etické,1
predpis,1
•osobitná,1
operačný,1
študovaný,1
vyškolenými,1
podliehať,1
preskúmanie,1
zvolaného,1
výbor,1
informácie,1
v,1
net,1
policies,1
post,1
declaration,1
helsinki,1
ethicalprinciples,1
involving,1
human,1
subjects,1
overený,1
liečená,1
placebom,1
osvedčený,1
lokálne,1
upravujúce,1
preložený,1
štatút,1
lekarska,1
organ,1
statut,1
coda,1
conduct,1
slovak,1
dig,1
zohrávať,1
experimentovanie,1
odborníčka,1
právnik,1
dodržané,1
chránený,1
nečakaný,1
efekt,1
prihliadať,1
ošetrené,1
dotýkať,1
biomedicínsky,1
randomizovaných,1
ksk,1
starostiť,1
prijateľnosť,1
ambulantný,1
špecifika,1
bezpečie,1
podpísať,1
zhoršiť,1
umožnený,1
štádium,1
prevyšovať,1
stimul,1
tolerovateľná,1
úľava,1
zvláštny,1
spôsobilý,1
ludia,1
mentálne,1
handikepovaní,1
chorý,1
nezahŕňať,1
jedine,1
opatrovník,1
rozmôcť,1
darwinova,1
obhajovať,1
podobnosť,1
živočíšny,1
anestetikum,1
farmakológia,1
toxikológia,1
imunológia,1
zvýrazniť,1
stavovec,1
farmakologický,1
rakovina,1
myš,1
potkan,1
laboratórny,1
mierny,1
diskomfort,1
zotavovanie,1
anestéza,1
toxicity,1
uplnatňuje,1
r,1
rs,1
replacement,1
refinement,1
zdokonalenie,1
russell,1
burch,1
nahradením,1
bunka,1
tkanivo,1
počítačový,1
modelovanie,1
zohľadnenie,1
pokusný,1
zníženie,1
nepohodlia,1
anestézia,1
analgézie,1
zváženie,1
usmrtiť,1
starať,1
vyškolený,1
kritik,1
spoľahlivý,1
prenesiteľné,1
vydaný,1
chvíľka,1
pristaviť,1
skúmanými,1
prežiť,1
existenčne,1
znevýhodneným,1
obyvateľstvo,1
predpokladaný,1
reprezentovaná,1
zrealizovaný,1
búraniu,1
tabu,1
intímne,1
diskreditujúce,1
inkriminujúce,1
zosilniť,1
zranenie,1
náboženský,1
zraniteľnosť,1
utečenec,1
zvyšovaná,1
presídlenia,1
odlúčenie,1
vystavením,1
mučenie,1
neistota,1
pretrvávajúci,1
gramotnosť,1
porozumenie,1
študovať,1
znásilnenie,1
smrť,1
stresujúci,1
traumatizujúci,1
následok,1
neobvyklý,1
sexuálny,1
konfliktný,1
ozbrojený,1
stráž,1
odkázaný,1
stigmatizácia,1
marginalizácia,1
migrant,1
príjem,1
stigma,1
opatrne,1
zabrániť,1
následkom,1
najnovšie,1
pseudovedeckých,1
pilotný,1
zhromažďovaním,1
vyprodukovať,1
spolufinancovať,1
stret,1
prehlásiť,1
stransparentniť,1
participantmi,1
preklenúť,1
moc,1
nerovnováha,1
predchádzaniu,1
zjednotenie,1
vyšetrovanie,1
mentoring,1
supervíziu,1
supervízie,1
neskúsenosť,1
protection,1
regulation,1
uzákonené,1
zjednotiť,1
bydlisko,1
uľahčenie,1
harmonizácia,1
zdieľania,1
nemožno,1
zužitkované,1
klauzula,1
hrozba,1
opustiť,1
nátlak,1
nezúčastniť,1
udeľovať,1
detailami,1
vedomý,1
osahovať,1
utečenecký,1
tábor,1
pokojný,1
nerušený,1
narábania,1
transparentný,1
uskladeniu,1
zdieľaniu,1
pozvať,1
tlmočník,1
nepracovať,1
podriadený,1
transparetnosti,1
otvorenosť,1
prípravný,1
pochybný,1
nezískať,1
nezabezpečiť,1
respondent,1
identifikovateľný,1
dôjde,1
únik,1
diskrétne,1
lekárksej,1
konzultačný,1
dotknutý,1
zjavne,1
neodôvodnené,1
obviňovanie,1
donor,1
uplatňovať,1
predmet,1
mentor,1
vytváraný,1
dohliadané,1
zúčastených,1
klíma,1
ceniť,1
prvotný,1
oboznamovania,1
porovnávanie,1
všade,1
ukladať,1
preštudovanej,1
absolvovanie,1
preštudovanie,1
prepojiť,1
polemika,1
rešeršov,1
zosumarizovať,1
ľubovoľný,1
koncipované,1
špecializovať,1
obsiahnuť,1
neobsahovať,1
predplatné,1
vydanie,1
stránkovanie,1
aké,1
ohraničiť,1
kedy,1
nazhromaždiť,1
zhromažďovania,1
sumarizovania,1
prehľadávanie,1
scopusu,1
zvýraznenou,1
červený,1
krúžok,1
zápalový,1
psychomotorický,1
prepojený,1
inflammation,1
vyhľadávané,1
inflamation,1
ponúknú,1
nepotrebovať,1
šipku,1
prepnúť,1
príkaz,1
prenatálneho,1
francúzština,1
popisujúce,1
pracne,1
prenatálnemu,1
edit,1
neželané,1
preterm,1
prenatal,1
prenatálnom,1
odfiltrujú,1
filtrovanie,1
takpovediac,1
ponúknuté,1
prečistenie,1
odkryť,1
vyskakovacie,1
odpublikovaných,1
exclude,1
nepomôcť,1
boom,1
area,1
nursing,1
uhnúť,1
dosť,1
editoriál,1
podnetný,1
nepozrieť,1
harvardu,1
európe,1
zadávať,1
odznova,1
filtrované,1
ohlas,1
prednastavené,1
staro,1
zadané,1
spresnenie,1
rovanko,1
zobrazovať,1
options,1
cca,1
search,1
history,1
vyselektované,1
rozkliknutí,1
marked,1
vojsť,1
printovej,1
softvétov,1
refworks,1
endnote,1
vzniknutý,1
vzájomný,1
nespoliehať,1
totožný,1
vyhľadávač,1
priateľský,1
užívateľský,1
zoskupenie,1
ilustrovať,1
odstránenie,1
duplicita,1
zúžený,1
vhodnosť,1
kauzálny,1
longitudinálna,1
pôrodný,1
váha,1
vrodený,1
vada,1
obsiahly,1
zvýšený,1
cytokínov,1
predikujú,1
prežívanie,1
horšie,1
motorický,1
možeme,1
čítanie,1
naraziť,1
rešeršom,1
uzavrieť,1
artribútom,1
karentového,1
equity,1
domovský,1
štandardne,1
indexované,1
karentovaného,1
social,1
elsevier,1
factore,1
recenzovaných,1
karentované,1
jif,1
zverejňovaný,1
global,1
vydelený,1
kvartily,1
označovaný,1
písmeno,1
factormi,1
stý,1
sto,1
sedem,1
preklik,1
browse,1
dol,1
submit,1
vzostupne,1
factora,1
excelu,1
podrobnosť,1
vydávať,1
citovateľný,1
odpublikované,1
rank,1
prislúchať,1
percentil,1
plynule,1
moderný,1
wikipédii,1
mainstreamové,1
mediálne,1
referenčný,1
zmienka,1
twitter,1
merať,1
datasety,1
altmetrické,1
inštitucionálne,1
komplementárny,1
metrika,1
prehľadané,1
naštudovaní,1
slovenska,1
osvojenie,1
popísanie,1
priblíženie,1
pekne,1
poporiadku,1
vecne,1
interdisciplinárne,1
jedinečnosť,1
duplikovať,1
duplikovaný,1
ohraničenie,1
neuskutočňovať,1
anonymne,1
uskutočniteľom,1
za_on,1
obmedzenosť,1
bezmedzný,1
nadväzujúcich,1
náležitý,1
prevedený,1
peniaze,1
jasná,1
reálnosť,1
systémový,1
komplexnosť,1
dekompozícia,1
rozklad,1
postupnosť,1
splniteľný,1
podceňovať,1
nafukovať,1
neplytvať,1
systémový,1
komplexnosť,1
pozerať,1
celok,1
rozložiť,1
zozbierané,1
logický,1
náhodnosť,1
zahájenia,1
prijímateľ,1
štatutárny,1
dojednávať,1
onak,1
nesúlad,1
zahájením,1
zadministrovanie,1
hradiť,1
refundácia,1
vykonanie,1
spočívať,1
navzájom,1
hlásenie,1
žiadosť,1
výhradne,1
stretávať,1
uchovávanie,1
usmerňovať,1
nejasnosť,1
monitorovať,1
administratívno,1
účtovníctvo,1
výkaz,1
vyúčtovanie,1
vydokladované,1
prečerpané,1
spať,1
monografia,1
beseda,1
spomínať,1
predložený,1
poskytovaný,1
nadácia,1
vypisovať,1
stanovovať,1
odbor,1
rozsah,1
kto,1
povinné,1
termín,1
prípadné,1
hlásiť,1
vyplnením,1
ustanovenie,1
cielený,1
bilaterálne,1
vyšpecifikovanými,1
český,1
rakúsky,1
vyšehrandský,1
predstavený,1
volať,1
stimulovať,1
koncentrácia,1
pracujúci,1
spontánne,1
prepájanie,1
uchádzania,1
eu,1
vyspelý,1
infraštruktúra,1
súťaživé,1
stimulačný,1
postdoktorandov,1
rezort,1
koordinovaný,1
edukačný,1
aplikovaný,1
pedagogika,1
interpretačný,1
umenie,1
iniciovaných,1
rezortný,1
bilaterálny,1
vedecko,1
priateľstvo,1
umelec,1
mladá,1
cezhraničný,1
ruch,1
individuálne,1
štipendium,1
umelecký,1
rezidencia,1
azda,1
niekoľkoročný,1
inovácia,1
skončiť,1
minulý,1
horizon,1
europe,1
vyhlasovať,1
vyhodnotiť,1
júl,1
spočítať,1
prihlásenia,1
komunitárne,1
prehlbovaniu,1
viacročný,1
rozhodovať,1
dlhodobo,1
schvaľovací,1
december,1
klať,1
august,1
vyjednávanie,1
nevyhnuté,1
spolufinancovanie,1
legálne,1
skrátka,1
úsilie,1
nevyjsť,1
navnivoč,1
manažérsky,1
spravovanie,1
administratíva,1
prizvať,1
kvalifikovaný,1
prihlasovací,1
oboznámenie,1
element,1
postavený,1
tímový,1
naviazaný,1
atraktívny,1
racionálny,1
akýsi,1
špecifikovaný,1
obyčajne,1
vystihnúť,1
výskumne,1
akčný,1
formulovanie,1
zadefinovali,1
evaluation,1
technique,1
koordinácia,1
optimistický,1
pesimistický,1
kruh,1
nazývaný,1
vektor,1
nakreslená,1
priradenie,1
spadať,1
pomenovanie,1
coordinator,1
principal,1
investigator,1
rozdeľovanie,1
pokyn,1
zoskupený,1
wokr,1
leader,1
nepretržite,1
príslušnosť,1
kapacitne,1
advisory,1
ustanovený,1
prítomnosť,1
dohliadať,1
nevzbudiť,1
nedôvera,1
chápať,1
zaužívaný,1
zaadministratívu,1
ilustračný,1
náčrt,1
h,1
čelo,1
stoj,1
hypotetický,1
roh,1
štvorec,1
pertner,1
groningene,1
olomouci,1
štvrým,1
college,1
london,1
coimbra,1
naspäť,1
znázornenia,1
navrchu,1
dokazujúci,1
progres,1
vynájdenej,1
zakomponované,1
napravo,1
fungovanie,1
trojuholník,1
odovzdať,1
otočený,1
reprezentovaný,1
jednotka,1
objemový,1
tvorený,1
prideľovať,1
druhový,1
príplatok,1
deliť,1
režijný,1
osvetlenie,1
elektrina,1
nepredvídateľné,1
pôjd,1
platba,1
plat,1
tovar,1
dopravné,1
údržba,1
nájomné,1
zahrňovať,1
hmotný,1
doprava,1
montáž,1
zjednodušenie,1
zdaniteľný,1
daňový,1
bonus,1
ľudovo,1
vyplatiť,1
predstavujenaše,1
zarátať,1
cestovný,1
vyčísľované,1
žiadaný,1
ná,1
ami,1
pokryť,1
percentuálne,1
nepísaný,1
oprávnenosť,1
nakladať,1
audit,1
vôľa,1
dávka,1
flexibilita,1
navyšovať,1
nevyčerpať,1
účtovný,1
čerpané,1
evidencia,1
bloček,1
zmeny,1
zmena,1
odchod,1
nedostupnosť,1
nemožnosť,1
nízka,1
nedodanie,1
načas,1
posun,1
proposal,1
mentálny,1
stale,1
pozitívne,1
vela,1
f,1
fills,1
gap,1
knowledge,1
hypothesis,1
testovať,1
short,1
investments,1
gain,1
optik,1
krátkodobý,1
investícia,1
spĺňajúce,1
nazerať,1
pozhovárať,1
webstránky,1
žurnál,1
zosúladiť,1
nelimitovať,1
misia,1
kombinovane,1
dodanie,1
povoľovať,1
financujúce,1
supoport,1
signatár,1
personálne,1
poukázať,1
partnerský,1
navrhovateľ,1
dokončiť,1
vyjadrujúce,1
uznávaný,1
vrhnúť,1
schematický,1
podkapitol,1
indikovaný,1
odbornosť,1
abstrakt,1
definovanie,1
zámer,1
použité,1
uskutočniteľnosť,1
uskutočniteľnosť,1
príncípy,1
popisujúca,1
rozpočet,1
diskutované,1
kaptiole,1
koncpet,1
editovať,1
naplnenie,1
revidovaním,1
upresnenia,1
zrozumiteľnosť,1
explicitne,1
neurčovať,1
font,1
spomezdi,1
pasáž,1
rešpektovanie,1
súhlasný,1
kancelária,1
komplikácia,1
čokoľvek,1
zlyhať,1
náchylný,1
preťaženie,1
uchádzač,1
extra,1
odoslaní,1
zdriedka,1
súlad,1
významnosť,1
vedecká,1
technológická,1
excelentnosť,1
beyond,1
art,1
potenciálny,1
kvalita,1
územný,1
plán,1
diseminácia,1
zverejňovaním,1
reálnosť,1
vyhodnocovaciu,1
zamietnutý,1
opätovný,1
čakací,1
listina,1
variant;,1
pozvánka,1
rokovanie,1
zmluve;,1
detailed,1
roadmap,1
komisí,1
uskladnení,1
nápaditý,1
opis,1
výberový,1
zámerný,1
interview,1
fokusová,1
kvanitatívneho,1
zmiešaný,1
mapovanie,1
adresovanie,1
určiť,1
vymedziť,1
pridať,1
zhora,1
cestovanie,1
vyčísliť,1
zasadať,1
niekoľkokrát,1
kladný,1
schváliť,1
prepracovanie,1
doplnenie,1
tvorenie,1
prebehnúť,1
predvídať,1
ujasnenie,1
ujasnené,1
inštruovať,1
oslovovaní,1
hospitalizácia,1
odkomunikovať,1
nenechať,1
tvorivosť,1
individuálny,1
kreatívny,1
kladenie,1
odstúpiť,1
administrácia,1
výter,1
znehodnotenie,1
kancelársky,1
toner,1
poštovné,1
zapojený,1
leták,1
pripájať,1
telefón,1
sim,1
karta,1
úhrada,1
striekačka,1
nákladne,1
pomocník,1
motivujúca,1
nezruinovať,1
prepravné,1
kuriér,1
aut,1
rozbehnúť,1
dofinancovať,1
zľaviť,1
vypustiť,1
tich,1
desať,1
taška,1
lacno,1
ambiciózne,1
štedrý,1
nákladný,1
presun,1
prestávka,1
prerušenie,1
worde,1
ganttov,1
kalendár,1
pondelok,1
piatok,1
doraziť,1
zrub,1
poobede,1
odvoz,1
zabalený,1
laborantka,1
nepokaziť,1
prevzatie,1
zmraziť,1
prediskutovať,1
spresniť,1
doladiť,1
nedostávať,1
sklz,1
úvaha,1
chrípkový,1
chrípka,1
zimný,1
január,1
sviatok,1
letný,1
vianočný,1
zastihnuteľní,1
ihneď,1
noc,1
reportovať,1
okrajový,1
odviesť,1
zastupiteľnosťou,1
kolízia,1
práceneschopnosť,1
podcenenie,1
náhradník,1
vykryť,1
výpadok,1
vyškoliť,1
chodiť,1
rotácia,1
administrovať,1
zaškolení,1
zbierania,1
zveriť,1
vyštudovaných,1
vedomie,1
bohatý,1
oboznámení,1
štandardizované,1
kreativita,1
nepripúšťať,1
zjednodušovať,1
nepredvídateľných,1
materiálno,1
špecifikácia,1
sérum,1
antikoagulačný,1
činidlo,1
mililiter,1
latexový,1
vložka,1
kity,1
